order_id,arrival_time,month,weekday,hour,order_type,sla_minutes,num_items,product_class,scenario
215414,2026-12-07 14:04:04,12,monday,14,urgent,240,1,A,base
215415,2026-12-07 14:05:02,12,monday,14,normal,1440,3,A,base
215416,2026-12-07 14:05:26,12,monday,14,normal,1440,6,A,base
215417,2026-12-07 14:05:55,12,monday,14,normal,1440,4,C,base
215418,2026-12-07 14:06:13,12,monday,14,normal,1440,2,A,base
215419,2026-12-07 14:06:15,12,monday,14,normal,1440,4,A,base
215420,2026-12-07 14:06:27,12,monday,14,normal,1440,3,A,base
215421,2026-12-07 14:07:04,12,monday,14,normal,1440,4,B,base
215422,2026-12-07 14:07:21,12,monday,14,urgent,240,1,A,base
215423,2026-12-07 14:07:50,12,monday,14,normal,1440,5,C,base
215424,2026-12-07 14:07:57,12,monday,14,normal,1440,4,A,base
215425,2026-12-07 14:09:11,12,monday,14,normal,1440,2,B,base
215426,2026-12-07 14:09:12,12,monday,14,normal,1440,5,C,base
215427,2026-12-07 14:10:26,12,monday,14,normal,1440,5,A,base
215428,2026-12-07 14:11:03,12,monday,14,urgent,240,4,A,base
215429,2026-12-07 14:11:21,12,monday,14,normal,1440,3,A,base
215430,2026-12-07 14:11:29,12,monday,14,normal,1440,4,B,base
215431,2026-12-07 14:11:38,12,monday,14,normal,1440,3,B,base
215432,2026-12-07 14:12:55,12,monday,14,normal,1440,3,A,base
215433,2026-12-07 14:13:04,12,monday,14,normal,1440,3,A,base
215434,2026-12-07 14:13:13,12,monday,14,normal,1440,3,C,base
215435,2026-12-07 14:13:18,12,monday,14,normal,1440,4,A,base
215436,2026-12-07 14:14:19,12,monday,14,normal,1440,8,C,base
215437,2026-12-07 14:15:10,12,monday,14,normal,1440,2,C,base
215438,2026-12-07 14:15:14,12,monday,14,normal,1440,5,A,base
215439,2026-12-07 14:15:26,12,monday,14,normal,1440,4,C,base
215440,2026-12-07 14:16:10,12,monday,14,normal,1440,13,C,base
215441,2026-12-07 14:17:19,12,monday,14,normal,1440,6,A,base
215442,2026-12-07 14:18:58,12,monday,14,normal,1440,3,A,base
215443,2026-12-07 14:20:07,12,monday,14,normal,1440,6,B,base
215444,2026-12-07 14:20:30,12,monday,14,normal,1440,3,B,base
215445,2026-12-07 14:21:05,12,monday,14,urgent,240,4,A,base
215446,2026-12-07 14:21:36,12,monday,14,normal,1440,5,B,base
215447,2026-12-07 14:22:11,12,monday,14,normal,1440,3,A,base
215448,2026-12-07 14:23:26,12,monday,14,normal,1440,7,A,base
215449,2026-12-07 14:25:57,12,monday,14,urgent,240,1,B,base
215450,2026-12-07 14:26:11,12,monday,14,normal,1440,8,B,base
215451,2026-12-07 14:27:53,12,monday,14,normal,1440,2,B,base
215452,2026-12-07 14:29:13,12,monday,14,normal,1440,6,C,base
215453,2026-12-07 14:30:14,12,monday,14,normal,1440,3,B,base
215454,2026-12-07 14:30:33,12,monday,14,normal,1440,6,C,base
215455,2026-12-07 14:30:50,12,monday,14,normal,1440,7,B,base
215456,2026-12-07 14:30:58,12,monday,14,normal,1440,2,C,base
215457,2026-12-07 14:31:44,12,monday,14,normal,1440,2,A,base
215458,2026-12-07 14:32:49,12,monday,14,normal,1440,4,C,base
215459,2026-12-07 14:32:51,12,monday,14,normal,1440,2,C,base
215460,2026-12-07 14:34:26,12,monday,14,normal,1440,4,B,base
215461,2026-12-07 14:35:33,12,monday,14,normal,1440,4,B,base
215462,2026-12-07 14:38:05,12,monday,14,normal,1440,1,B,base
215463,2026-12-07 14:38:34,12,monday,14,normal,1440,3,C,base
215464,2026-12-07 14:39:53,12,monday,14,urgent,240,3,A,base
215465,2026-12-07 14:40:13,12,monday,14,normal,1440,2,A,base
215466,2026-12-07 14:40:37,12,monday,14,normal,1440,6,A,base
215467,2026-12-07 14:42:40,12,monday,14,normal,1440,2,A,base
215468,2026-12-07 14:43:21,12,monday,14,normal,1440,4,C,base
215469,2026-12-07 14:43:27,12,monday,14,normal,1440,2,A,base
215470,2026-12-07 14:43:53,12,monday,14,normal,1440,2,A,base
215471,2026-12-07 14:44:09,12,monday,14,normal,1440,3,A,base
215472,2026-12-07 14:45:12,12,monday,14,normal,1440,14,B,base
215473,2026-12-07 14:47:23,12,monday,14,normal,1440,6,B,base
215474,2026-12-07 14:49:19,12,monday,14,normal,1440,7,C,base
215475,2026-12-07 14:51:04,12,monday,14,normal,1440,2,B,base
215476,2026-12-07 14:52:25,12,monday,14,normal,1440,3,A,base
215477,2026-12-07 14:52:36,12,monday,14,normal,1440,5,A,base
215478,2026-12-07 14:53:50,12,monday,14,normal,1440,9,C,base
215479,2026-12-07 14:54:41,12,monday,14,normal,1440,3,A,base
215480,2026-12-07 14:55:06,12,monday,14,normal,1440,5,A,base
215481,2026-12-07 14:55:33,12,monday,14,normal,1440,8,C,base
215482,2026-12-07 14:56:17,12,monday,14,normal,1440,2,A,base
215483,2026-12-07 14:57:26,12,monday,14,normal,1440,9,A,base
215484,2026-12-07 14:57:34,12,monday,14,normal,1440,3,A,base
215485,2026-12-07 14:58:10,12,monday,14,normal,1440,4,C,base
215486,2026-12-07 14:59:04,12,monday,14,normal,1440,2,A,base
215487,2026-12-07 15:00:09,12,monday,15,normal,1440,13,A,base
215488,2026-12-07 15:00:27,12,monday,15,normal,1440,9,A,base
215489,2026-12-07 15:00:46,12,monday,15,normal,1440,10,B,base
215490,2026-12-07 15:01:09,12,monday,15,normal,1440,2,A,base
215491,2026-12-07 15:01:16,12,monday,15,normal,1440,2,C,base
215492,2026-12-07 15:02:19,12,monday,15,normal,1440,6,B,base
215493,2026-12-07 15:03:00,12,monday,15,normal,1440,2,A,base
215494,2026-12-07 15:03:10,12,monday,15,normal,1440,1,A,base
215495,2026-12-07 15:03:48,12,monday,15,normal,1440,11,C,base
215496,2026-12-07 15:03:51,12,monday,15,normal,1440,2,C,base
215497,2026-12-07 15:04:23,12,monday,15,normal,1440,1,A,base
215498,2026-12-07 15:04:35,12,monday,15,normal,1440,4,A,base
215499,2026-12-07 15:04:36,12,monday,15,urgent,240,6,A,base
215500,2026-12-07 15:05:04,12,monday,15,normal,1440,2,A,base
215501,2026-12-07 15:05:19,12,monday,15,normal,1440,1,C,base
215502,2026-12-07 15:05:20,12,monday,15,normal,1440,6,A,base
215503,2026-12-07 15:06:13,12,monday,15,normal,1440,2,B,base
215504,2026-12-07 15:07:16,12,monday,15,normal,1440,5,A,base
215505,2026-12-07 15:07:51,12,monday,15,normal,1440,5,B,base
215506,2026-12-07 15:07:58,12,monday,15,normal,1440,3,A,base
215507,2026-12-07 15:09:33,12,monday,15,normal,1440,5,C,base
215508,2026-12-07 15:09:35,12,monday,15,urgent,240,6,A,base
215509,2026-12-07 15:10:08,12,monday,15,normal,1440,2,C,base
215510,2026-12-07 15:10:25,12,monday,15,normal,1440,4,B,base
215511,2026-12-07 15:10:27,12,monday,15,normal,1440,4,B,base
215512,2026-12-07 15:10:33,12,monday,15,urgent,240,5,A,base
215513,2026-12-07 15:11:44,12,monday,15,normal,1440,10,A,base
215514,2026-12-07 15:11:52,12,monday,15,normal,1440,4,A,base
215515,2026-12-07 15:11:56,12,monday,15,normal,1440,4,A,base
215516,2026-12-07 15:12:35,12,monday,15,normal,1440,2,A,base
215517,2026-12-07 15:13:04,12,monday,15,normal,1440,1,C,base
215518,2026-12-07 15:13:12,12,monday,15,normal,1440,3,A,base
215519,2026-12-07 15:13:40,12,monday,15,normal,1440,2,B,base
215520,2026-12-07 15:15:16,12,monday,15,normal,1440,4,B,base
215521,2026-12-07 15:15:34,12,monday,15,normal,1440,2,B,base
215522,2026-12-07 15:15:51,12,monday,15,normal,1440,3,A,base
215523,2026-12-07 15:16:26,12,monday,15,normal,1440,6,A,base
215524,2026-12-07 15:17:17,12,monday,15,normal,1440,4,B,base
215525,2026-12-07 15:17:36,12,monday,15,normal,1440,2,A,base
215526,2026-12-07 15:17:47,12,monday,15,normal,1440,25,B,base
215527,2026-12-07 15:18:13,12,monday,15,normal,1440,2,B,base
215528,2026-12-07 15:18:27,12,monday,15,urgent,240,1,A,base
215529,2026-12-07 15:18:41,12,monday,15,urgent,240,2,C,base
215530,2026-12-07 15:18:44,12,monday,15,normal,1440,2,B,base
215531,2026-12-07 15:20:23,12,monday,15,urgent,240,4,A,base
215532,2026-12-07 15:20:52,12,monday,15,normal,1440,5,A,base
215533,2026-12-07 15:21:00,12,monday,15,normal,1440,4,C,base
215534,2026-12-07 15:21:03,12,monday,15,normal,1440,2,B,base
215535,2026-12-07 15:21:08,12,monday,15,normal,1440,2,A,base
215536,2026-12-07 15:21:27,12,monday,15,normal,1440,3,A,base
215537,2026-12-07 15:21:31,12,monday,15,normal,1440,5,A,base
215538,2026-12-07 15:21:33,12,monday,15,normal,1440,8,A,base
215539,2026-12-07 15:22:27,12,monday,15,normal,1440,10,B,base
215540,2026-12-07 15:22:32,12,monday,15,normal,1440,3,B,base
215541,2026-12-07 15:22:48,12,monday,15,normal,1440,3,A,base
215542,2026-12-07 15:22:55,12,monday,15,normal,1440,4,C,base
215543,2026-12-07 15:22:56,12,monday,15,normal,1440,4,B,base
215544,2026-12-07 15:23:04,12,monday,15,normal,1440,1,A,base
215545,2026-12-07 15:23:05,12,monday,15,normal,1440,1,B,base
215546,2026-12-07 15:23:32,12,monday,15,normal,1440,1,A,base
215547,2026-12-07 15:24:02,12,monday,15,normal,1440,2,A,base
215548,2026-12-07 15:24:47,12,monday,15,urgent,240,5,C,base
215549,2026-12-07 15:24:49,12,monday,15,normal,1440,4,B,base
215550,2026-12-07 15:25:02,12,monday,15,normal,1440,4,C,base
215551,2026-12-07 15:25:18,12,monday,15,normal,1440,3,A,base
215552,2026-12-07 15:26:06,12,monday,15,urgent,240,2,B,base
215553,2026-12-07 15:26:19,12,monday,15,normal,1440,2,A,base
215554,2026-12-07 15:26:40,12,monday,15,normal,1440,3,B,base
215555,2026-12-07 15:28:01,12,monday,15,normal,1440,6,B,base
215556,2026-12-07 15:28:06,12,monday,15,normal,1440,3,A,base
215557,2026-12-07 15:28:10,12,monday,15,urgent,240,2,B,base
215558,2026-12-07 15:28:24,12,monday,15,urgent,240,3,A,base
215559,2026-12-07 15:29:48,12,monday,15,normal,1440,3,B,base
215560,2026-12-07 15:30:01,12,monday,15,normal,1440,5,C,base
215561,2026-12-07 15:30:44,12,monday,15,urgent,240,3,B,base
215562,2026-12-07 15:30:53,12,monday,15,normal,1440,7,C,base
215563,2026-12-07 15:31:09,12,monday,15,normal,1440,1,A,base
215564,2026-12-07 15:31:19,12,monday,15,normal,1440,2,A,base
215565,2026-12-07 15:31:45,12,monday,15,normal,1440,2,A,base
215566,2026-12-07 15:31:58,12,monday,15,normal,1440,17,B,base
215567,2026-12-07 15:32:04,12,monday,15,normal,1440,3,A,base
215568,2026-12-07 15:32:16,12,monday,15,normal,1440,4,A,base
215569,2026-12-07 15:32:20,12,monday,15,normal,1440,12,A,base
215570,2026-12-07 15:33:23,12,monday,15,normal,1440,4,A,base
215571,2026-12-07 15:33:25,12,monday,15,urgent,240,2,A,base
215572,2026-12-07 15:34:31,12,monday,15,normal,1440,6,C,base
215573,2026-12-07 15:34:48,12,monday,15,normal,1440,2,C,base
215574,2026-12-07 15:35:21,12,monday,15,normal,1440,3,B,base
215575,2026-12-07 15:35:25,12,monday,15,normal,1440,2,A,base
215576,2026-12-07 15:35:40,12,monday,15,normal,1440,5,B,base
215577,2026-12-07 15:35:43,12,monday,15,normal,1440,3,B,base
215578,2026-12-07 15:36:48,12,monday,15,normal,1440,3,A,base
215579,2026-12-07 15:37:41,12,monday,15,normal,1440,9,A,base
215580,2026-12-07 15:37:53,12,monday,15,normal,1440,5,B,base
215581,2026-12-07 15:37:54,12,monday,15,normal,1440,2,B,base
215582,2026-12-07 15:38:16,12,monday,15,urgent,240,4,C,base
215583,2026-12-07 15:38:18,12,monday,15,normal,1440,3,A,base
215584,2026-12-07 15:38:23,12,monday,15,normal,1440,2,A,base
215585,2026-12-07 15:38:24,12,monday,15,normal,1440,1,B,base
215586,2026-12-07 15:39:06,12,monday,15,urgent,240,3,B,base
215587,2026-12-07 15:39:13,12,monday,15,normal,1440,4,A,base
215588,2026-12-07 15:39:42,12,monday,15,normal,1440,1,A,base
215589,2026-12-07 15:39:45,12,monday,15,normal,1440,7,A,base
215590,2026-12-07 15:39:54,12,monday,15,normal,1440,6,B,base
215591,2026-12-07 15:40:22,12,monday,15,normal,1440,3,B,base
215592,2026-12-07 15:40:23,12,monday,15,normal,1440,2,B,base
215593,2026-12-07 15:40:30,12,monday,15,urgent,240,8,B,base
215594,2026-12-07 15:40:37,12,monday,15,normal,1440,3,C,base
215595,2026-12-07 15:41:16,12,monday,15,normal,1440,6,A,base
215596,2026-12-07 15:41:20,12,monday,15,normal,1440,5,B,base
215597,2026-12-07 15:41:31,12,monday,15,normal,1440,3,B,base
215598,2026-12-07 15:42:00,12,monday,15,normal,1440,3,B,base
215599,2026-12-07 15:42:02,12,monday,15,normal,1440,5,A,base
215600,2026-12-07 15:42:08,12,monday,15,normal,1440,2,A,base
215601,2026-12-07 15:42:21,12,monday,15,urgent,240,2,A,base
215602,2026-12-07 15:43:18,12,monday,15,normal,1440,3,B,base
215603,2026-12-07 15:43:45,12,monday,15,normal,1440,6,B,base
215604,2026-12-07 15:43:53,12,monday,15,normal,1440,1,B,base
215605,2026-12-07 15:44:12,12,monday,15,normal,1440,4,A,base
215606,2026-12-07 15:44:13,12,monday,15,urgent,240,1,B,base
215607,2026-12-07 15:45:11,12,monday,15,normal,1440,1,B,base
215608,2026-12-07 15:45:16,12,monday,15,normal,1440,2,B,base
215609,2026-12-07 15:45:54,12,monday,15,normal,1440,7,B,base
215610,2026-12-07 15:46:11,12,monday,15,normal,1440,3,A,base
215611,2026-12-07 15:46:26,12,monday,15,normal,1440,4,A,base
215612,2026-12-07 15:46:35,12,monday,15,normal,1440,1,A,base
215613,2026-12-07 15:46:40,12,monday,15,normal,1440,3,A,base
215614,2026-12-07 15:46:58,12,monday,15,normal,1440,4,A,base
215615,2026-12-07 15:47:16,12,monday,15,normal,1440,2,B,base
215616,2026-12-07 15:47:22,12,monday,15,urgent,240,3,C,base
215617,2026-12-07 15:47:38,12,monday,15,normal,1440,1,B,base
215618,2026-12-07 15:47:48,12,monday,15,normal,1440,3,B,base
215619,2026-12-07 15:47:52,12,monday,15,normal,1440,5,A,base
215620,2026-12-07 15:47:55,12,monday,15,normal,1440,5,B,base
215621,2026-12-07 15:48:12,12,monday,15,urgent,240,3,A,base
215622,2026-12-07 15:49:09,12,monday,15,normal,1440,3,A,base
215623,2026-12-07 15:49:17,12,monday,15,normal,1440,2,C,base
215624,2026-12-07 15:49:20,12,monday,15,urgent,240,1,B,base
215625,2026-12-07 15:49:33,12,monday,15,normal,1440,4,B,base
215626,2026-12-07 15:49:36,12,monday,15,normal,1440,5,C,base
215627,2026-12-07 15:50:38,12,monday,15,normal,1440,2,A,base
215628,2026-12-07 15:50:43,12,monday,15,normal,1440,12,A,base
215629,2026-12-07 15:51:11,12,monday,15,urgent,240,8,A,base
215630,2026-12-07 15:51:20,12,monday,15,normal,1440,3,B,base
215631,2026-12-07 15:52:19,12,monday,15,urgent,240,6,A,base
215632,2026-12-07 15:52:31,12,monday,15,normal,1440,4,B,base
215633,2026-12-07 15:52:40,12,monday,15,normal,1440,4,A,base
215634,2026-12-07 15:52:40,12,monday,15,normal,1440,3,B,base
215635,2026-12-07 15:54:17,12,monday,15,normal,1440,1,B,base
215636,2026-12-07 15:54:54,12,monday,15,normal,1440,3,B,base
215637,2026-12-07 15:55:09,12,monday,15,normal,1440,3,B,base
215638,2026-12-07 15:55:41,12,monday,15,normal,1440,2,A,base
215639,2026-12-07 15:55:51,12,monday,15,normal,1440,5,B,base
215640,2026-12-07 15:56:15,12,monday,15,normal,1440,1,A,base
215641,2026-12-07 15:56:36,12,monday,15,normal,1440,3,B,base
215642,2026-12-07 15:57:04,12,monday,15,normal,1440,1,B,base
215643,2026-12-07 15:57:05,12,monday,15,normal,1440,1,B,base
215644,2026-12-07 15:57:45,12,monday,15,normal,1440,2,A,base
215645,2026-12-07 15:57:48,12,monday,15,normal,1440,7,A,base
215646,2026-12-07 15:58:00,12,monday,15,urgent,240,2,C,base
215647,2026-12-07 15:58:01,12,monday,15,normal,1440,2,A,base
215648,2026-12-07 15:58:15,12,monday,15,normal,1440,2,A,base
215649,2026-12-07 15:58:23,12,monday,15,normal,1440,4,A,base
215650,2026-12-07 15:58:24,12,monday,15,normal,1440,6,A,base
215651,2026-12-07 15:58:40,12,monday,15,normal,1440,4,A,base
215652,2026-12-07 15:58:41,12,monday,15,normal,1440,4,A,base
215653,2026-12-07 15:58:59,12,monday,15,normal,1440,5,C,base
215654,2026-12-07 16:00:51,12,monday,16,normal,1440,5,B,base
215655,2026-12-07 16:01:44,12,monday,16,normal,1440,4,A,base
215656,2026-12-07 16:02:17,12,monday,16,normal,1440,2,C,base
215657,2026-12-07 16:02:58,12,monday,16,normal,1440,4,A,base
215658,2026-12-07 16:04:06,12,monday,16,normal,1440,1,A,base
215659,2026-12-07 16:04:39,12,monday,16,normal,1440,4,B,base
215660,2026-12-07 16:04:42,12,monday,16,normal,1440,4,C,base
215661,2026-12-07 16:04:49,12,monday,16,normal,1440,8,A,base
215662,2026-12-07 16:05:01,12,monday,16,normal,1440,4,A,base
215663,2026-12-07 16:06:29,12,monday,16,normal,1440,2,A,base
215664,2026-12-07 16:06:40,12,monday,16,normal,1440,1,C,base
215665,2026-12-07 16:07:00,12,monday,16,urgent,240,2,A,base
215666,2026-12-07 16:07:58,12,monday,16,normal,1440,15,A,base
215667,2026-12-07 16:08:13,12,monday,16,normal,1440,3,B,base
215668,2026-12-07 16:08:22,12,monday,16,normal,1440,6,A,base
215669,2026-12-07 16:08:28,12,monday,16,normal,1440,3,A,base
215670,2026-12-07 16:08:42,12,monday,16,normal,1440,3,B,base
215671,2026-12-07 16:09:53,12,monday,16,urgent,240,7,B,base
215672,2026-12-07 16:10:22,12,monday,16,urgent,240,1,B,base
215673,2026-12-07 16:10:32,12,monday,16,normal,1440,1,B,base
215674,2026-12-07 16:11:36,12,monday,16,normal,1440,3,B,base
215675,2026-12-07 16:11:41,12,monday,16,normal,1440,5,A,base
215676,2026-12-07 16:11:56,12,monday,16,normal,1440,2,B,base
215677,2026-12-07 16:12:04,12,monday,16,normal,1440,10,A,base
215678,2026-12-07 16:12:31,12,monday,16,normal,1440,2,A,base
215679,2026-12-07 16:12:34,12,monday,16,normal,1440,2,A,base
215680,2026-12-07 16:12:52,12,monday,16,normal,1440,4,A,base
215681,2026-12-07 16:13:28,12,monday,16,normal,1440,4,C,base
215682,2026-12-07 16:13:33,12,monday,16,normal,1440,5,C,base
215683,2026-12-07 16:14:13,12,monday,16,normal,1440,3,C,base
215684,2026-12-07 16:14:41,12,monday,16,normal,1440,2,A,base
215685,2026-12-07 16:14:52,12,monday,16,urgent,240,3,A,base
215686,2026-12-07 16:15:27,12,monday,16,normal,1440,8,A,base
215687,2026-12-07 16:15:28,12,monday,16,normal,1440,1,C,base
215688,2026-12-07 16:15:31,12,monday,16,urgent,240,2,B,base
215689,2026-12-07 16:15:31,12,monday,16,normal,1440,4,A,base
215690,2026-12-07 16:15:38,12,monday,16,normal,1440,2,A,base
215691,2026-12-07 16:15:46,12,monday,16,normal,1440,2,B,base
215692,2026-12-07 16:16:02,12,monday,16,normal,1440,1,A,base
215693,2026-12-07 16:16:41,12,monday,16,normal,1440,2,A,base
215694,2026-12-07 16:17:29,12,monday,16,normal,1440,16,A,base
215695,2026-12-07 16:17:55,12,monday,16,normal,1440,6,A,base
215696,2026-12-07 16:18:18,12,monday,16,normal,1440,7,B,base
215697,2026-12-07 16:18:27,12,monday,16,normal,1440,4,C,base
215698,2026-12-07 16:18:51,12,monday,16,urgent,240,13,B,base
215699,2026-12-07 16:20:20,12,monday,16,normal,1440,10,A,base
215700,2026-12-07 16:21:02,12,monday,16,normal,1440,4,B,base
215701,2026-12-07 16:21:50,12,monday,16,normal,1440,2,C,base
215702,2026-12-07 16:22:01,12,monday,16,normal,1440,1,B,base
215703,2026-12-07 16:22:17,12,monday,16,normal,1440,4,B,base
215704,2026-12-07 16:22:27,12,monday,16,normal,1440,3,A,base
215705,2026-12-07 16:24:02,12,monday,16,normal,1440,7,C,base
215706,2026-12-07 16:24:11,12,monday,16,normal,1440,7,B,base
215707,2026-12-07 16:24:26,12,monday,16,normal,1440,8,B,base
215708,2026-12-07 16:24:34,12,monday,16,normal,1440,4,B,base
215709,2026-12-07 16:24:37,12,monday,16,normal,1440,3,A,base
215710,2026-12-07 16:25:22,12,monday,16,normal,1440,3,A,base
215711,2026-12-07 16:25:27,12,monday,16,normal,1440,2,A,base
215712,2026-12-07 16:25:29,12,monday,16,normal,1440,3,B,base
215713,2026-12-07 16:25:29,12,monday,16,normal,1440,5,A,base
215714,2026-12-07 16:25:31,12,monday,16,normal,1440,4,A,base
215715,2026-12-07 16:25:44,12,monday,16,normal,1440,3,A,base
215716,2026-12-07 16:25:46,12,monday,16,normal,1440,2,A,base
215717,2026-12-07 16:26:02,12,monday,16,normal,1440,1,B,base
215718,2026-12-07 16:26:30,12,monday,16,normal,1440,1,C,base
215719,2026-12-07 16:26:39,12,monday,16,normal,1440,3,C,base
215720,2026-12-07 16:26:54,12,monday,16,normal,1440,4,B,base
215721,2026-12-07 16:26:54,12,monday,16,normal,1440,3,B,base
215722,2026-12-07 16:27:14,12,monday,16,normal,1440,5,C,base
215723,2026-12-07 16:27:49,12,monday,16,normal,1440,6,B,base
215724,2026-12-07 16:28:11,12,monday,16,normal,1440,2,B,base
215725,2026-12-07 16:29:07,12,monday,16,normal,1440,2,B,base
215726,2026-12-07 16:29:21,12,monday,16,normal,1440,3,A,base
215727,2026-12-07 16:29:37,12,monday,16,normal,1440,2,A,base
215728,2026-12-07 16:29:47,12,monday,16,normal,1440,1,A,base
215729,2026-12-07 16:30:07,12,monday,16,normal,1440,2,B,base
215730,2026-12-07 16:30:27,12,monday,16,normal,1440,2,B,base
215731,2026-12-07 16:30:53,12,monday,16,normal,1440,6,A,base
215732,2026-12-07 16:31:24,12,monday,16,normal,1440,4,A,base
215733,2026-12-07 16:31:30,12,monday,16,normal,1440,10,C,base
215734,2026-12-07 16:32:38,12,monday,16,normal,1440,1,A,base
215735,2026-12-07 16:32:39,12,monday,16,normal,1440,4,A,base
215736,2026-12-07 16:33:30,12,monday,16,urgent,240,4,C,base
215737,2026-12-07 16:33:42,12,monday,16,normal,1440,2,C,base
215738,2026-12-07 16:34:23,12,monday,16,normal,1440,4,A,base
215739,2026-12-07 16:34:49,12,monday,16,normal,1440,2,B,base
215740,2026-12-07 16:34:52,12,monday,16,urgent,240,1,C,base
215741,2026-12-07 16:35:28,12,monday,16,normal,1440,3,A,base
215742,2026-12-07 16:35:46,12,monday,16,normal,1440,5,A,base
215743,2026-12-07 16:36:08,12,monday,16,normal,1440,5,B,base
215744,2026-12-07 16:36:32,12,monday,16,normal,1440,3,A,base
215745,2026-12-07 16:36:44,12,monday,16,normal,1440,4,C,base
215746,2026-12-07 16:36:58,12,monday,16,normal,1440,5,A,base
215747,2026-12-07 16:37:29,12,monday,16,normal,1440,5,A,base
215748,2026-12-07 16:37:32,12,monday,16,normal,1440,2,C,base
215749,2026-12-07 16:38:08,12,monday,16,normal,1440,5,C,base
215750,2026-12-07 16:38:12,12,monday,16,normal,1440,8,B,base
215751,2026-12-07 16:38:27,12,monday,16,normal,1440,3,A,base
215752,2026-12-07 16:38:27,12,monday,16,normal,1440,6,A,base
215753,2026-12-07 16:38:28,12,monday,16,normal,1440,2,B,base
215754,2026-12-07 16:38:30,12,monday,16,urgent,240,4,B,base
215755,2026-12-07 16:38:42,12,monday,16,normal,1440,4,B,base
215756,2026-12-07 16:39:05,12,monday,16,urgent,240,6,C,base
215757,2026-12-07 16:39:49,12,monday,16,normal,1440,1,B,base
215758,2026-12-07 16:40:15,12,monday,16,normal,1440,2,A,base
215759,2026-12-07 16:40:35,12,monday,16,normal,1440,5,A,base
215760,2026-12-07 16:40:41,12,monday,16,normal,1440,5,B,base
215761,2026-12-07 16:41:05,12,monday,16,normal,1440,3,C,base
215762,2026-12-07 16:41:22,12,monday,16,normal,1440,9,B,base
215763,2026-12-07 16:41:41,12,monday,16,normal,1440,17,B,base
215764,2026-12-07 16:41:46,12,monday,16,normal,1440,8,A,base
215765,2026-12-07 16:42:08,12,monday,16,normal,1440,6,C,base
215766,2026-12-07 16:42:25,12,monday,16,normal,1440,3,A,base
215767,2026-12-07 16:42:50,12,monday,16,normal,1440,4,C,base
215768,2026-12-07 16:42:55,12,monday,16,normal,1440,4,B,base
215769,2026-12-07 16:43:09,12,monday,16,normal,1440,7,B,base
215770,2026-12-07 16:43:12,12,monday,16,normal,1440,5,A,base
215771,2026-12-07 16:43:25,12,monday,16,normal,1440,11,A,base
215772,2026-12-07 16:44:08,12,monday,16,normal,1440,4,B,base
215773,2026-12-07 16:44:41,12,monday,16,normal,1440,4,A,base
215774,2026-12-07 16:44:49,12,monday,16,normal,1440,2,B,base
215775,2026-12-07 16:44:57,12,monday,16,normal,1440,2,C,base
215776,2026-12-07 16:45:03,12,monday,16,normal,1440,3,A,base
215777,2026-12-07 16:45:27,12,monday,16,normal,1440,2,A,base
215778,2026-12-07 16:45:32,12,monday,16,normal,1440,1,A,base
215779,2026-12-07 16:45:51,12,monday,16,normal,1440,1,A,base
215780,2026-12-07 16:45:58,12,monday,16,normal,1440,5,A,base
215781,2026-12-07 16:46:24,12,monday,16,normal,1440,4,C,base
215782,2026-12-07 16:47:13,12,monday,16,normal,1440,1,B,base
215783,2026-12-07 16:47:31,12,monday,16,normal,1440,2,A,base
215784,2026-12-07 16:47:44,12,monday,16,normal,1440,3,A,base
215785,2026-12-07 16:48:07,12,monday,16,urgent,240,3,A,base
215786,2026-12-07 16:48:22,12,monday,16,normal,1440,3,A,base
215787,2026-12-07 16:48:23,12,monday,16,normal,1440,3,B,base
215788,2026-12-07 16:48:23,12,monday,16,urgent,240,3,A,base
215789,2026-12-07 16:48:38,12,monday,16,normal,1440,5,A,base
215790,2026-12-07 16:48:57,12,monday,16,normal,1440,9,B,base
215791,2026-12-07 16:48:59,12,monday,16,normal,1440,2,A,base
215792,2026-12-07 16:50:01,12,monday,16,normal,1440,3,B,base
215793,2026-12-07 16:50:16,12,monday,16,normal,1440,1,C,base
215794,2026-12-07 16:50:20,12,monday,16,urgent,240,3,A,base
215795,2026-12-07 16:50:40,12,monday,16,normal,1440,9,C,base
215796,2026-12-07 16:50:47,12,monday,16,urgent,240,1,B,base
215797,2026-12-07 16:52:03,12,monday,16,normal,1440,1,B,base
215798,2026-12-07 16:52:17,12,monday,16,normal,1440,2,A,base
215799,2026-12-07 16:52:58,12,monday,16,normal,1440,5,A,base
215800,2026-12-07 16:53:12,12,monday,16,normal,1440,1,A,base
215801,2026-12-07 16:53:17,12,monday,16,normal,1440,2,C,base
215802,2026-12-07 16:53:35,12,monday,16,normal,1440,5,B,base
215803,2026-12-07 16:53:58,12,monday,16,normal,1440,7,A,base
215804,2026-12-07 16:54:16,12,monday,16,normal,1440,2,A,base
215805,2026-12-07 16:54:44,12,monday,16,normal,1440,3,B,base
215806,2026-12-07 16:54:50,12,monday,16,normal,1440,3,B,base
215807,2026-12-07 16:55:17,12,monday,16,normal,1440,7,B,base
215808,2026-12-07 16:56:04,12,monday,16,normal,1440,4,A,base
215809,2026-12-07 16:56:04,12,monday,16,normal,1440,3,C,base
215810,2026-12-07 16:56:19,12,monday,16,normal,1440,1,C,base
215811,2026-12-07 16:56:21,12,monday,16,normal,1440,3,B,base
